Time,Well,NADH
0 days 07:12:46,H23,0.15507661531049363
0 days 07:13:25,H23,0.15468385056086806
0 days 07:14:04,H23,0.15494569372728512
0 days 07:14:43,H23,0.1550111545188894
0 days 07:15:22,H23,0.15474931135247233
0 days 07:16:01,H23,0.15474931135247233
0 days 07:16:40,H23,0.15481477214407657
0 days 07:17:19,H23,0.15474931135247233
0 days 07:17:58,H23,0.1550111545188894
0 days 07:18:37,H23,0.15474931135247233
0 days 07:19:16,H23,0.15468385056086809
0 days 07:19:55,H23,0.15474931135247233
0 days 07:20:34,H23,0.15474931135247233
0 days 07:21:13,H23,0.15474931135247233
0 days 07:21:52,H23,0.15481477214407657
0 days 07:22:31,H23,0.1544874681860553
0 days 07:23:10,H23,0.15481477214407657
0 days 07:23:49,H23,0.15481477214407657
0 days 07:24:28,H23,0.15455292897765954
0 days 07:25:07,H23,0.15474931135247233
0 days 07:25:46,H23,0.15455292897765954
0 days 07:26:25,H23,0.15474931135247233
0 days 07:27:04,H23,0.15468385056086809
0 days 07:27:43,H23,0.1544874681860553
0 days 07:28:22,H23,0.15455292897765954
0 days 07:29:01,H23,0.15422562501963824
0 days 07:29:40,H23,0.15435654660284676
0 days 07:30:19,H23,0.15422562501963824
0 days 07:30:58,H23,0.15422562501963824
0 days 07:31:37,H23,0.1542910858112425
0 days 07:32:16,H23,0.1542910858112425
0 days 07:32:55,H23,0.1544874681860553
0 days 07:33:34,H23,0.15402924264482545
0 days 07:34:13,H23,0.15422562501963824
0 days 07:34:52,H23,0.15422562501963824
0 days 07:35:31,H23,0.1542910858112425
0 days 07:36:10,H23,0.15435654660284676
0 days 07:36:49,H23,0.1542910858112425
0 days 07:37:28,H23,0.1539637818532212
0 days 07:38:07,H23,0.15422562501963824
0 days 07:38:46,H23,0.1539637818532212
0 days 07:39:25,H23,0.15402924264482545
0 days 07:40:04,H23,0.15422562501963824
0 days 07:40:43,H23,0.15435654660284676
0 days 07:41:22,H23,0.154160164228034
0 days 07:42:01,H23,0.15402924264482545
0 days 07:42:40,H23,0.15402924264482545
0 days 07:43:19,H23,0.1539637818532212
0 days 07:43:58,H23,0.15402924264482545
0 days 07:44:37,H23,0.15376739947840842
0 days 07:45:16,H23,0.15370193868680415
0 days 07:45:55,H23,0.1540947034364297
0 days 07:46:34,H23,0.15402924264482545
0 days 07:47:13,H23,0.1540947034364297
0 days 07:47:52,H23,0.1540947034364297
0 days 07:48:31,H23,0.15376739947840842
0 days 07:49:10,H23,0.15402924264482545
0 days 07:49:49,H23,0.15402924264482545
0 days 07:50:28,H23,0.15357101710359564
0 days 07:51:07,H23,0.15383286027001267
0 days 07:51:46,H23,0.15383286027001267
0 days 07:52:25,H23,0.1539637818532212
0 days 07:53:04,H23,0.15350555631199136
0 days 07:53:43,H23,0.15383286027001267
0 days 07:54:22,H23,0.15376739947840842
0 days 07:55:01,H23,0.15344009552038712
0 days 07:55:40,H23,0.15350555631199136
0 days 07:56:19,H23,0.15337463472878285
0 days 07:56:58,H23,0.15376739947840842
0 days 07:57:37,H23,0.15383286027001267
0 days 07:58:16,H23,0.15357101710359564
0 days 07:58:55,H23,0.15383286027001267
0 days 07:59:34,H23,0.15357101710359564
0 days 08:00:13,H23,0.15383286027001267
0 days 08:00:52,H23,0.15389832106161694
0 days 08:01:31,H23,0.1536364778951999
0 days 08:02:10,H23,0.15357101710359564
0 days 08:02:49,H23,0.15383286027001267
0 days 08:03:28,H23,0.1536364778951999
0 days 08:04:07,H23,0.15357101710359564
0 days 08:04:46,H23,0.15357101710359564
0 days 08:05:25,H23,0.15357101710359564
0 days 08:06:04,H23,0.15357101710359564
0 days 08:06:43,H23,0.15337463472878285
0 days 08:07:22,H23,0.15330917393717858
0 days 08:08:01,H23,0.1536364778951999
0 days 08:08:40,H23,0.15337463472878285
0 days 08:09:19,H23,0.15330917393717858
0 days 08:09:58,H23,0.15330917393717858
0 days 08:10:37,H23,0.15337463472878285
0 days 08:11:16,H23,0.15324371314557433
0 days 08:11:55,H23,0.15337463472878285
0 days 08:12:34,H23,0.15311279156236582
0 days 08:13:13,H23,0.15317825235397006
0 days 08:13:52,H23,0.15337463472878285
0 days 08:14:31,H23,0.15304733077076155
0 days 08:15:10,H23,0.15324371314557436
0 days 08:15:49,H23,0.15317825235397006
0 days 08:16:28,H23,0.15311279156236582
0 days 08:17:07,H23,0.15311279156236582
0 days 08:17:46,H23,0.15311279156236582
0 days 08:18:25,H23,0.15330917393717858
0 days 08:19:04,H23,0.15298186997915728
0 days 08:19:43,H23,0.15291640918755303
0 days 08:20:22,H23,0.15304733077076155
0 days 08:21:01,H23,0.1531127915623658
0 days 08:21:40,H23,0.1528509483959488
0 days 08:22:19,H23,0.1528509483959488
0 days 08:22:58,H23,0.1527854876043445
0 days 08:23:37,H23,0.152916409187553
0 days 08:24:16,H23,0.15291640918755303
0 days 08:24:55,H23,0.15317825235397006
0 days 08:25:34,H23,0.15317825235397006
0 days 08:26:13,H23,0.1528509483959488
0 days 08:26:52,H23,0.15291640918755303
0 days 08:27:31,H23,0.15291640918755303
0 days 08:28:10,H23,0.1528509483959488
0 days 08:28:49,H23,0.1528509483959488
0 days 08:29:28,H23,0.15291640918755303
0 days 08:30:07,H23,0.1528509483959488
0 days 08:30:46,H23,0.1528509483959488
0 days 08:31:25,H23,0.15265456602113603
0 days 08:32:04,H23,0.1528509483959488
0 days 08:32:43,H23,0.15258910522953176
0 days 08:33:22,H23,0.15258910522953176
0 days 08:34:01,H23,0.15245818364632324
0 days 08:34:40,H23,0.1528509483959488
0 days 08:35:19,H23,0.15258910522953176
0 days 08:35:58,H23,0.15265456602113603
0 days 08:36:37,H23,0.1523272620631147
0 days 08:37:16,H23,0.15258910522953176
0 days 08:37:55,H23,0.15258910522953176
0 days 08:38:34,H23,0.15258910522953176
0 days 08:39:13,H23,0.15258910522953176
0 days 08:39:52,H23,0.15232726206311473
0 days 08:40:31,H23,0.15239272285471897
0 days 08:41:10,H23,0.15232726206311473
0 days 08:41:49,H23,0.15265456602113603
0 days 08:42:28,H23,0.15239272285471897
0 days 08:43:07,H23,0.15232726206311473
0 days 08:43:46,H23,0.15226180127151043
0 days 08:44:25,H23,0.15265456602113603
0 days 08:45:04,H23,0.15239272285471897
0 days 08:45:43,H23,0.15239272285471897
0 days 08:46:22,H23,0.15278548760434454
0 days 08:47:01,H23,0.15213087968830194
0 days 08:47:40,H23,0.15245818364632321
0 days 08:48:19,H23,0.15239272285471897
0 days 08:48:58,H23,0.15219634047990618
0 days 08:49:37,H23,0.1523272620631147
0 days 08:50:16,H23,0.15206541889669767
0 days 08:50:55,H23,0.15219634047990618
0 days 08:51:34,H23,0.15239272285471897
0 days 08:52:13,H23,0.15239272285471897
0 days 08:52:52,H23,0.15213087968830194
0 days 08:53:31,H23,0.15206541889669767
0 days 08:54:10,H23,0.15213087968830194
0 days 08:54:49,H23,0.15213087968830194
0 days 08:55:28,H23,0.15219634047990618
0 days 08:56:07,H23,0.15186903652188488
0 days 08:56:46,H23,0.15193449731348918
0 days 08:57:25,H23,0.15226180127151046
0 days 08:58:04,H23,0.15219634047990618
0 days 08:58:43,H23,0.1519999581050934
0 days 08:59:22,H23,0.15213087968830194
0 days 09:00:01,H23,0.15213087968830194
0 days 09:00:40,H23,0.15186903652188488
0 days 09:01:19,H23,0.15213087968830194
0 days 09:01:58,H23,0.15193449731348918
0 days 09:02:37,H23,0.15193449731348918
0 days 09:03:16,H23,0.15173811493867637
0 days 09:03:55,H23,0.1519999581050934
0 days 09:04:34,H23,0.15193449731348918
0 days 09:05:13,H23,0.15193449731348915
0 days 09:05:52,H23,0.15193449731348918
0 days 09:06:31,H23,0.1516726541470721
0 days 09:07:10,H23,0.15173811493867637
0 days 09:07:49,H23,0.15173811493867637
0 days 09:08:28,H23,0.15193449731348918
0 days 09:09:07,H23,0.1516726541470721
0 days 09:09:46,H23,0.15173811493867637
0 days 09:10:25,H23,0.1514108109806551
0 days 09:11:04,H23,0.1516726541470721
0 days 09:11:43,H23,0.1514762717722593
0 days 09:12:22,H23,0.1516726541470721
0 days 09:13:01,H23,0.15141081098065506
0 days 09:13:40,H23,0.1514762717722593
0 days 09:14:19,H23,0.1514762717722593
0 days 09:14:58,H23,0.1514762717722593
0 days 09:15:37,H23,0.1514762717722593
0 days 09:16:16,H23,0.15160719335546785
0 days 09:16:55,H23,0.1516726541470721
0 days 09:17:34,H23,0.1514762717722593
0 days 09:18:13,H23,0.15154173256386358
0 days 09:18:52,H23,0.1514762717722593
0 days 09:19:31,H23,0.1512144286058423
0 days 09:20:10,H23,0.1514762717722593
0 days 09:20:49,H23,0.1514108109806551
0 days 09:21:28,H23,0.15154173256386358
0 days 09:22:07,H23,0.15154173256386358
0 days 09:22:46,H23,0.1514762717722593
0 days 09:23:25,H23,0.1514762717722593
0 days 09:24:04,H23,0.1514762717722593
0 days 09:24:43,H23,0.15127988939744655
0 days 09:25:22,H23,0.15127988939744652
0 days 09:26:01,H23,0.15141081098065506
0 days 09:26:40,H23,0.1512144286058423
0 days 09:27:19,H23,0.1512144286058423
0 days 09:27:58,H23,0.15095258543942522
0 days 09:28:37,H23,0.1512144286058423
0 days 09:29:16,H23,0.15088712464782097
0 days 09:29:55,H23,0.15108350702263376
0 days 09:30:34,H23,0.15095258543942522
0 days 09:31:13,H23,0.1510180462310295
0 days 09:31:52,H23,0.1512144286058423
0 days 09:32:31,H23,0.1510180462310295
0 days 09:33:10,H23,0.15095258543942525
0 days 09:33:49,H23,0.15095258543942522
0 days 09:34:28,H23,0.15127988939744655
0 days 09:35:07,H23,0.1512144286058423
0 days 09:35:46,H23,0.1512144286058423
0 days 09:36:25,H23,0.15095258543942522
0 days 09:37:04,H23,0.15095258543942522
0 days 09:37:43,H23,0.15075620306461243
0 days 09:38:22,H23,0.15127988939744655
0 days 09:39:01,H23,0.1508216638562167
0 days 09:39:40,H23,0.1508216638562167
0 days 09:40:19,H23,0.1510180462310295
0 days 09:40:58,H23,0.15069074227300822
0 days 09:41:37,H23,0.15049435989819543
0 days 09:42:16,H23,0.15095258543942522
0 days 09:42:55,H23,0.15069074227300822
0 days 09:43:34,H23,0.15075620306461243
0 days 09:44:13,H23,0.15069074227300822
0 days 09:44:52,H23,0.15075620306461243
0 days 09:45:31,H23,0.1508216638562167
0 days 09:46:10,H23,0.15069074227300822
0 days 09:46:49,H23,0.1508216638562167
0 days 09:47:28,H23,0.15049435989819543
0 days 09:48:07,H23,0.15042889910659113
0 days 09:48:46,H23,0.15049435989819543
0 days 09:49:25,H23,0.15049435989819543
0 days 09:50:04,H23,0.15055982068979967
0 days 09:50:43,H23,0.1508216638562167
0 days 09:51:22,H23,0.1508216638562167
0 days 09:52:01,H23,0.15042889910659113
0 days 09:52:40,H23,0.15062528148140392
0 days 09:53:19,H23,0.15049435989819543
0 days 09:53:58,H23,0.15023251673177834
0 days 09:54:37,H23,0.15049435989819543
0 days 09:55:16,H23,0.1506907422730082
0 days 09:55:55,H23,0.15042889910659113
0 days 09:56:34,H23,0.15023251673177837
0 days 09:57:13,H23,0.15029797752338264
0 days 09:57:52,H23,0.15062528148140392
0 days 09:58:31,H23,0.15036343831498689
0 days 09:59:10,H23,0.15023251673177837
0 days 09:59:49,H23,0.15036343831498689
0 days 10:00:28,H23,0.15023251673177837
0 days 00:00:31,H24,0.1718345779611844
0 days 00:01:10,H24,0.17216188191920567
0 days 00:01:49,H24,0.1726201074604355
0 days 00:02:28,H24,0.17275102904364406
0 days 00:03:07,H24,0.17248918587722697
0 days 00:03:46,H24,0.1723582642940185
0 days 00:04:25,H24,0.17242372508562273
0 days 00:05:04,H24,0.17255464666883127
0 days 00:05:43,H24,0.17242372508562273
0 days 00:06:22,H24,0.17216188191920567
0 days 00:07:01,H24,0.17203096033599719
0 days 00:07:40,H24,0.17216188191920567
0 days 00:08:19,H24,0.17190003875278864
0 days 00:08:58,H24,0.17209642112760143
0 days 00:09:37,H24,0.17170365637797588
0 days 00:10:16,H24,0.17203096033599719
0 days 00:10:55,H24,0.17170365637797588
0 days 00:11:34,H24,0.17170365637797588
0 days 00:12:13,H24,0.17170365637797588
0 days 00:12:52,H24,0.17190003875278864
0 days 00:13:31,H24,0.17196549954439289
0 days 00:14:10,H24,0.1713108916283503
0 days 00:14:49,H24,0.17157273479476734
0 days 00:15:28,H24,0.17157273479476734
0 days 00:16:07,H24,0.1714418132115588
0 days 00:16:46,H24,0.17111450925353752
0 days 00:17:25,H24,0.17137635241995455
0 days 00:18:04,H24,0.1713108916283503
0 days 00:18:43,H24,0.1711799700451418
0 days 00:19:22,H24,0.17137635241995455
0 days 00:20:01,H24,0.1711799700451418
0 days 00:20:40,H24,0.1711799700451418
0 days 00:21:19,H24,0.17137635241995458
0 days 00:21:58,H24,0.17104904846193325
0 days 00:22:37,H24,0.170983587670329
0 days 00:23:16,H24,0.17124543083674604
0 days 00:23:55,H24,0.170983587670329
0 days 00:24:34,H24,0.17104904846193325
0 days 00:25:13,H24,0.170983587670329
0 days 00:25:52,H24,0.170983587670329
0 days 00:26:31,H24,0.17091812687872476
0 days 00:27:10,H24,0.17104904846193325
0 days 00:27:49,H24,0.17111450925353752
0 days 00:28:28,H24,0.17104904846193325
0 days 00:29:07,H24,0.17072174450391195
0 days 00:29:46,H24,0.17059082292070343
0 days 00:30:25,H24,0.17078720529551622
0 days 00:31:04,H24,0.17078720529551622
0 days 00:31:43,H24,0.17078720529551622
0 days 00:32:22,H24,0.17052536212909916
0 days 00:33:01,H24,0.17059082292070343
0 days 00:33:40,H24,0.17059082292070343
0 days 00:34:19,H24,0.17085266608712046
0 days 00:34:58,H24,0.17104904846193325
0 days 00:35:37,H24,0.17072174450391195
0 days 00:36:16,H24,0.17059082292070343
0 days 00:36:55,H24,0.17091812687872474
0 days 00:37:34,H24,0.17052536212909916
0 days 00:38:13,H24,0.17078720529551622
0 days 00:38:52,H24,0.17052536212909916
0 days 00:39:31,H24,0.17052536212909916
0 days 00:40:10,H24,0.17052536212909916
0 days 00:40:49,H24,0.1701980581710779
0 days 00:41:28,H24,0.17032897975428637
0 days 00:42:07,H24,0.17052536212909916
0 days 00:42:46,H24,0.1706562837123077
0 days 00:43:25,H24,0.17039444054589065
0 days 00:44:04,H24,0.17045990133749492
0 days 00:44:43,H24,0.17045990133749492
0 days 00:45:22,H24,0.17039444054589067
0 days 00:46:01,H24,0.17039444054589065
0 days 00:46:40,H24,0.1703289797542864
0 days 00:47:19,H24,0.17026351896268213
0 days 00:47:58,H24,0.1704599013374949
0 days 00:48:37,H24,0.1701980581710779
0 days 00:49:16,H24,0.17032897975428635
0 days 00:49:55,H24,0.17013259737947362
0 days 00:50:34,H24,0.17039444054589065
0 days 00:51:13,H24,0.16993621500466083
0 days 00:51:52,H24,0.1702635189626821
0 days 00:52:31,H24,0.17000167579626507
0 days 00:53:10,H24,0.17032897975428635
0 days 00:53:49,H24,0.17006713658786934
0 days 00:54:28,H24,0.17019805817107786
0 days 00:55:07,H24,0.1701325973794736
0 days 00:55:46,H24,0.17019805817107786
0 days 00:56:25,H24,0.17045990133749492
0 days 00:57:04,H24,0.17006713658786934
0 days 00:57:43,H24,0.17006713658786932
0 days 00:58:22,H24,0.1699362150046608
0 days 00:59:01,H24,0.17006713658786932
0 days 00:59:40,H24,0.16980529342145229
0 days 01:00:19,H24,0.1699362150046608
0 days 01:00:58,H24,0.1701980581710779
0 days 01:01:37,H24,0.17013259737947362
0 days 01:02:16,H24,0.16987075421305656
0 days 01:02:55,H24,0.16987075421305656
0 days 01:03:34,H24,0.17013259737947362
0 days 01:04:13,H24,0.16980529342145226
0 days 01:04:52,H24,0.17013259737947362
0 days 01:05:31,H24,0.16987075421305656
0 days 01:06:10,H24,0.16980529342145229
0 days 01:06:49,H24,0.17000167579626507
0 days 01:07:28,H24,0.16987075421305656
0 days 01:08:07,H24,0.17000167579626507
0 days 01:08:46,H24,0.16973983262984801
0 days 01:09:25,H24,0.169477989463431
0 days 01:10:04,H24,0.16967437183824377
0 days 01:10:43,H24,0.16993621500466083
0 days 01:11:22,H24,0.16973983262984801
0 days 01:12:01,H24,0.17000167579626507
0 days 01:12:40,H24,0.16967437183824377
0 days 01:13:19,H24,0.16967437183824377
0 days 01:13:58,H24,0.1696089110466395
0 days 01:14:37,H24,0.16973983262984804
0 days 01:15:16,H24,0.16967437183824377
0 days 01:15:55,H24,0.1696089110466395
0 days 01:16:34,H24,0.16954345025503523
0 days 01:17:13,H24,0.1698052934214523
0 days 01:17:52,H24,0.1692816070886182
0 days 01:18:31,H24,0.16973983262984804
0 days 01:19:10,H24,0.16954345025503526
0 days 01:19:49,H24,0.16947798946343098
0 days 01:20:28,H24,0.16934706788022247
0 days 01:21:07,H24,0.16928160708861825
0 days 01:21:46,H24,0.16954345025503526
0 days 01:22:25,H24,0.1694125286718267
0 days 01:23:04,H24,0.1694125286718267
0 days 01:23:43,H24,0.16947798946343098
0 days 01:24:22,H24,0.16954345025503523
0 days 01:25:01,H24,0.16947798946343098
0 days 01:25:40,H24,0.16947798946343098
0 days 01:26:19,H24,0.1694125286718267
0 days 01:26:58,H24,0.16908522471380544
0 days 01:27:37,H24,0.16921614629701395
0 days 01:28:16,H24,0.16921614629701395
0 days 01:28:55,H24,0.16921614629701395
0 days 01:29:34,H24,0.16908522471380544
0 days 01:30:13,H24,0.16934706788022247
0 days 01:30:52,H24,0.16934706788022247
0 days 01:31:31,H24,0.16921614629701395
0 days 01:32:10,H24,0.16934706788022247
0 days 01:32:49,H24,0.16921614629701395
0 days 01:33:28,H24,0.16928160708861817
0 days 01:34:07,H24,0.16895430313059692
0 days 01:34:46,H24,0.16934706788022247
0 days 01:35:25,H24,0.16895430313059692
0 days 01:36:04,H24,0.16934706788022247
0 days 01:36:43,H24,0.16895430313059692
0 days 01:37:22,H24,0.16921614629701393
0 days 01:38:01,H24,0.16895430313059692
0 days 01:38:40,H24,0.16921614629701393
0 days 01:39:19,H24,0.16888884233899265
0 days 01:39:58,H24,0.16901976392220117
0 days 01:40:37,H24,0.16895430313059692
0 days 01:41:16,H24,0.16901976392220117
0 days 01:41:55,H24,0.16882338154738838
0 days 01:42:34,H24,0.16888884233899265
0 days 01:43:13,H24,0.16895430313059692
0 days 01:43:52,H24,0.16895430313059692
0 days 01:44:31,H24,0.16921614629701393
0 days 01:45:10,H24,0.16901976392220117
0 days 01:45:49,H24,0.16934706788022247
0 days 01:46:28,H24,0.16915068550540968
0 days 01:47:07,H24,0.16915068550540968
0 days 01:47:46,H24,0.16895430313059692
0 days 01:48:25,H24,0.16915068550540968
0 days 01:49:04,H24,0.16888884233899265
0 days 01:49:43,H24,0.1690852247138054
0 days 01:50:22,H24,0.16908522471380538
0 days 01:51:01,H24,0.1690852247138054
0 days 01:51:40,H24,0.16908522471380538
0 days 01:52:19,H24,0.16941252867182674
0 days 01:52:58,H24,0.16901976392220114
0 days 01:53:37,H24,0.16915068550540968
0 days 01:54:16,H24,0.1690852247138054
0 days 01:54:55,H24,0.16875792075578414
0 days 01:55:34,H24,0.16908522471380538
0 days 01:56:13,H24,0.1688233815473884
0 days 01:56:52,H24,0.1689543031305969
0 days 01:57:31,H24,0.1688233815473884
0 days 01:58:10,H24,0.16901976392220114
0 days 01:58:49,H24,0.1690852247138054
0 days 01:59:28,H24,0.1689543031305969
0 days 02:00:07,H24,0.16875792075578414
0 days 02:00:46,H24,0.1692816070886182
0 days 02:01:25,H24,0.1690852247138054
0 days 02:02:04,H24,0.16875792075578414
0 days 02:02:43,H24,0.16869245996417986
0 days 02:03:22,H24,0.16875792075578414
0 days 02:04:01,H24,0.1690852247138054
0 days 02:04:40,H24,0.16901976392220114
0 days 02:05:19,H24,0.16869245996417986
0 days 02:05:58,H24,0.1689543031305969
0 days 02:06:37,H24,0.1689543031305969
0 days 02:07:16,H24,0.16869245996417986
0 days 02:07:55,H24,0.16875792075578414
0 days 02:08:34,H24,0.16869245996417986
0 days 02:09:13,H24,0.1689543031305969
0 days 02:09:52,H24,0.16875792075578414
0 days 02:10:31,H24,0.1689543031305969
0 days 02:11:10,H24,0.16869245996417986
0 days 02:11:49,H24,0.16869245996417986
0 days 02:12:28,H24,0.16869245996417986
0 days 02:13:07,H24,0.16862699917257562
0 days 02:13:46,H24,0.16869245996417986
0 days 02:14:25,H24,0.16856153838097138
0 days 02:15:04,H24,0.16869245996417986
0 days 02:15:43,H24,0.16856153838097138
0 days 02:16:22,H24,0.16843061679776283
0 days 02:17:01,H24,0.16862699917257562
0 days 02:17:40,H24,0.16869245996417986
0 days 02:18:19,H24,0.16856153838097138
0 days 02:18:58,H24,0.16836515600615856
0 days 02:19:37,H24,0.1684960775893671
0 days 02:20:16,H24,0.16836515600615856
0 days 02:20:55,H24,0.16843061679776283
0 days 02:21:34,H24,0.16829969521455432
0 days 02:22:13,H24,0.16869245996417986
0 days 02:22:52,H24,0.16836515600615856
0 days 02:23:31,H24,0.16836515600615856
0 days 02:24:10,H24,0.16843061679776283
0 days 02:24:49,H24,0.16836515600615856
0 days 02:25:28,H24,0.16829969521455432
0 days 02:26:07,H24,0.16829969521455432
0 days 02:26:46,H24,0.16829969521455432
0 days 02:27:25,H24,0.16829969521455432
0 days 02:28:04,H24,0.1680378520481373
0 days 02:28:43,H24,0.16829969521455432
0 days 02:29:22,H24,0.16810331283974153
0 days 02:30:01,H24,0.16836515600615856
0 days 02:30:40,H24,0.16823423442295007
0 days 02:31:19,H24,0.1680378520481373
0 days 02:31:58,H24,0.16823423442295007
0 days 02:32:37,H24,0.16810331283974153
0 days 02:33:16,H24,0.16797239125653302
0 days 02:33:55,H24,0.16797239125653302
0 days 02:34:34,H24,0.1680378520481373
0 days 02:35:13,H24,0.1680378520481373
0 days 02:35:52,H24,0.16797239125653302
0 days 02:36:31,H24,0.1678414696733245
0 days 02:37:10,H24,0.1680378520481373
0 days 02:37:49,H24,0.16777600888172023
0 days 02:38:28,H24,0.16797239125653302
0 days 02:39:07,H24,0.16771054809011599
0 days 02:39:46,H24,0.1680378520481373
0 days 02:40:25,H24,0.16764508729851169
0 days 02:41:04,H24,0.16771054809011599
0 days 02:41:43,H24,0.1675141657153032
0 days 02:42:22,H24,0.16764508729851169
0 days 02:43:01,H24,0.16771054809011599
0 days 02:43:40,H24,0.16777600888172023
0 days 02:44:19,H24,0.16764508729851169
0 days 02:44:58,H24,0.1675141657153032
0 days 02:45:37,H24,0.16744870492369893
0 days 02:46:16,H24,0.1678414696733245
0 days 02:46:55,H24,0.1675141657153032
0 days 02:47:34,H24,0.16738324413209466
0 days 02:48:13,H24,0.16764508729851169
0 days 02:48:52,H24,0.16744870492369893
0 days 02:49:31,H24,0.16738324413209466
0 days 02:50:10,H24,0.16744870492369893
0 days 02:50:49,H24,0.16705594017407335
0 days 02:51:28,H24,0.1673177833404904
0 days 02:52:07,H24,0.1675141657153032
0 days 02:52:46,H24,0.16738324413209466
0 days 02:53:25,H24,0.16692501859086484
0 days 02:54:04,H24,0.16744870492369893
0 days 02:54:43,H24,0.16712140096567762
0 days 02:55:22,H24,0.1671868617572819
0 days 02:56:01,H24,0.16712140096567762
0 days 02:56:40,H24,0.1673177833404904
0 days 02:57:19,H24,0.16712140096567762
0 days 02:57:58,H24,0.16705594017407335
0 days 02:58:37,H24,0.16738324413209466
0 days 02:59:16,H24,0.16679409700765632
0 days 02:59:55,H24,0.16712140096567762
0 days 03:00:34,H24,0.16712140096567762
0 days 03:01:13,H24,0.16712140096567762
0 days 03:01:52,H24,0.16679409700765632
0 days 03:02:31,H24,0.16712140096567762
0 days 03:03:10,H24,0.16712140096567762
0 days 03:03:49,H24,0.16685955779926057
0 days 03:04:28,H24,0.16705594017407335
0 days 03:05:07,H24,0.16712140096567762
0 days 03:05:46,H24,0.16718686175728187
0 days 03:06:25,H24,0.16685955779926057
0 days 03:07:04,H24,0.16692501859086484
0 days 03:07:43,H24,0.16679409700765632
0 days 03:08:22,H24,0.16685955779926057
0 days 03:09:01,H24,0.16685955779926057
0 days 03:09:40,H24,0.16685955779926057
0 days 03:10:19,H24,0.16659771463284354
0 days 03:10:58,H24,0.16659771463284354
0 days 03:11:37,H24,0.16672863621605202
0 days 03:12:16,H24,0.16685955779926057
0 days 03:12:55,H24,0.1666631754244478
0 days 03:13:34,H24,0.16685955779926057
0 days 03:14:13,H24,0.16685955779926057
0 days 03:14:52,H24,0.1666631754244478
0 days 03:15:31,H24,0.1666631754244478
0 days 03:16:10,H24,0.16659771463284354
0 days 03:16:49,H24,0.16633587146642648
0 days 03:17:28,H24,0.16659771463284354
0 days 03:18:07,H24,0.1666631754244478
0 days 03:18:46,H24,0.16659771463284354
0 days 03:19:25,H24,0.16679409700765632
0 days 03:20:04,H24,0.16633587146642648
0 days 03:20:43,H24,0.16640133225803078
0 days 03:21:22,H24,0.16627041067482223
0 days 03:22:01,H24,0.16659771463284354
0 days 03:22:40,H24,0.16640133225803078
0 days 03:23:19,H24,0.16659771463284354
0 days 03:23:58,H24,0.16633587146642648
0 days 03:24:37,H24,0.16633587146642648
0 days 03:25:16,H24,0.16653225384123926
0 days 03:25:55,H24,0.16659771463284354
0 days 03:26:34,H24,0.16659771463284354
0 days 03:27:13,H24,0.16627041067482223
0 days 03:27:52,H24,0.16640133225803078
0 days 03:28:31,H24,0.16640133225803078
0 days 03:29:10,H24,0.16659771463284354
0 days 03:29:49,H24,0.16627041067482223
0 days 03:30:28,H24,0.16640133225803078
0 days 03:31:07,H24,0.16653225384123926
0 days 03:31:46,H24,0.16659771463284354
0 days 03:32:25,H24,0.16640133225803075
0 days 03:33:04,H24,0.16659771463284354
0 days 03:33:43,H24,0.16659771463284354
0 days 03:34:22,H24,0.16659771463284354
0 days 03:35:01,H24,0.16685955779926057
0 days 03:35:40,H24,0.16672863621605202
0 days 03:36:19,H24,0.16685955779926057
0 days 03:36:58,H24,0.16685955779926057
0 days 03:37:37,H24,0.16679409700765632
0 days 03:38:16,H24,0.16679409700765632
0 days 03:38:55,H24,0.1669904793824691
0 days 03:39:34,H24,0.16712140096567762
0 days 03:40:13,H24,0.16712140096567762
0 days 03:40:52,H24,0.1669904793824691
0 days 03:41:31,H24,0.1672523225488861
0 days 03:42:10,H24,0.16712140096567762
0 days 03:42:49,H24,0.16738324413209468
0 days 03:43:28,H24,0.16738324413209466
0 days 03:44:07,H24,0.16771054809011599
0 days 03:44:46,H24,0.1673177833404904
0 days 03:45:25,H24,0.16764508729851169
0 days 03:46:04,H24,0.1675141657153032
0 days 03:46:43,H24,0.16738324413209466
0 days 03:47:22,H24,0.16738324413209466
0 days 03:48:01,H24,0.16738324413209466
0 days 03:48:40,H24,0.16738324413209468
0 days 03:49:19,H24,0.1671868617572819
0 days 03:49:58,H24,0.16712140096567762
0 days 03:50:37,H24,0.16764508729851169
0 days 03:51:16,H24,0.1673177833404904
0 days 03:51:55,H24,0.16738324413209466
0 days 03:52:34,H24,0.16744870492369893
0 days 03:53:13,H24,0.16738324413209466
0 days 03:53:52,H24,0.16738324413209466
0 days 03:54:31,H24,0.1673177833404904
0 days 03:55:10,H24,0.16738324413209466
0 days 03:55:49,H24,0.16705594017407335
0 days 03:56:28,H24,0.1669904793824691
0 days 03:57:07,H24,0.16685955779926057
0 days 03:57:46,H24,0.16712140096567762
0 days 03:58:25,H24,0.1669904793824691
0 days 03:59:04,H24,0.16679409700765632
0 days 03:59:43,H24,0.16705594017407335
0 days 04:00:22,H24,0.16712140096567762
0 days 04:01:01,H24,0.16712140096567762
0 days 04:01:40,H24,0.16685955779926057
0 days 04:02:19,H24,0.16685955779926057
0 days 04:02:58,H24,0.16653225384123926
0 days 04:03:37,H24,0.16653225384123926
0 days 04:04:16,H24,0.16659771463284354
0 days 04:04:55,H24,0.16653225384123926
