time(s),A1,A2,A3,A5,A6,A7,A8,B1,B2,B3,B5,B6,B7,B8,C1,C2,C3,C5,C6,C7,C8,D1,D2,D3,D5,D6,D7,D8,E1,E2,E3,E5,E6,E7,E8,F1,F2,F3,F5,F6,F7,F8,G1,G2,G3,G5,G6,G7,G8,H1,H2,H3,H5,H6,H7,H8,I1,I2,I3,I5,I6,I7,I8,J1,J2,J3,J5,J6,J7,J8,K1,K2,K3,K5,K6,K7,K8,L1,L2,L3,L5,L6,L7,L8,M1,M2,M3,M5,M6,M7,M8,N1,N2,N3,N5,N6,N7,N8,O1,O2,O3,O5,O6,O7,O8,P1,P2,P5,P6,P7,P8
18010.0,4.655444592795675,3.445284579270604,0.6979323224982019,8.180248112702179,8.320681556697068,0.9392158758452473,0.8581946751389282,0.997833299240952,0.9562795068401253,0.2880346460249146,4.824607189295964,4.400351170674155,0.9484224550282307,1.3023375655751936,0.21310434223110497,0.20941332310407185,0.1651575772175498,3.329829781251107,3.876967128303483,0.9608827964316169,0.8780815469533854,0.04497156383212713,0.044709720665710086,0.03894917100453514,3.929938070060029,3.722781778702739,1.089841127902167,0.9015285163116671,3.948044893102574,1.9653602320478896,0.3583046262162245,5.858484411233098,5.971115968433017,0.9402590678929145,0.8681381110461568,1.0212802685992337,0.7455631179390108,0.14473381023702048,2.041778143162717,1.995927396493821,0.9683093268426879,0.8816416444972099,0.213366185397522,0.2092824015208633,0.09236517695361188,1.2032095418263293,1.159138843929345,0.949159311752476,0.8816416444972099,0.04287681850079079,0.04313866166720783,0.024809640018014827,0.9743863298826702,0.9537626013439677,0.9455992142086513,0.8961883699959302,2.2548872514825877,0.8393509953721381,0.1743220880421463,6.269236896403854,4.860820835381054,0.7402229716232739,0.7185560510369043,0.8375709466002257,0.41461885039722957,0.062515055982069,1.4639494455870083,1.3680751840585472,0.7672300385253803,0.9789896194741619,0.21449162625339174,0.15887334122354077,0.04261497533437374,0.4468987804594916,0.4528154665010695,0.7501664075305025,0.7888969591117498,0.044186034332876004,0.043662348000041915,,0.26677491995074504,0.2588163419708377,0.7700532793449597,0.7871169103398374,0.8197704588811026,0.3162055774133234,0.06827560564324393,5.3429574206743204,6.607131568003605,0.38767906665070445,0.396579310510266,0.43755291845729744,0.17170365637797588,0.021929365187427354,1.2536635780867176,1.1932661059191008,0.40260170333785794,0.3952448798809862,0.16411020455188163,0.07979670496559384,,0.27879206701011655,0.2885835471549433,0.4051144282160144,0.4424222318332073,0.045233406998544175,0.028213601181436388,0.09341254961928006,0.0955072949506164,0.47088022118522765,0.37652551728078565
18049.0,4.651762374109491,3.4490288909954896,0.7108832134060712,8.151523090066862,8.330256564242173,0.942223330845888,0.8583788893199895,0.996237464650101,0.9628470593845906,0.2882637587955295,4.824791403477025,4.395932095263726,0.942223330845888,1.308905118119659,0.21116064148018204,0.21116064148018204,0.1653539595923626,3.341000623387064,3.8931717814317555,0.9546836722492743,0.8683223252272181,0.04490610304052288,0.04490610304052288,0.03888371021293089,3.93012228424109,3.730086187971449,1.0900253420832282,0.9063160200842202,3.9698960278700044,1.9708845925446878,0.3615701501978299,5.8729090155894585,5.973817088110234,0.942223330845888,0.8701023739991303,1.0214644827802952,0.752130670483476,0.1446683494454162,2.0519057932510076,1.9915083210833904,0.9621102026603453,0.880045809906359,0.2149825821904237,0.20911874954185267,0.09229971616200762,1.2016137072354782,1.1547197685189148,0.947563477161625,0.8818258586782712,0.04281135770918654,0.04333504404202062,0.024744179226410572,0.9745705440637314,0.953946815525029,0.9521667667531167,0.8917692945854998,2.2586315632074734,0.8413152583251117,0.17451847041695906,6.278321354444476,4.858181808742535,0.7386271370324229,0.7087968293107371,0.8359751120093748,0.41932451179412866,0.06271143835688178,1.460573562224245,1.3664793494676963,0.7674142527064416,0.9710104465199069,0.21432797427438105,0.15880788043193653,0.04254951454276949,0.44977153969147143,0.4518662850228078,0.7467905241677391,0.7873011245208987,0.04438241670768879,0.04385873037485471,,0.26278932726149273,0.25904545474145263,0.7620741063907046,0.7837410269770742,0.8217347218340763,0.3164346901839383,0.06821014485163969,5.3527787354391885,6.635059705811019,0.38712264992206824,0.39654658011446386,0.4375201880614953,0.17190003875278864,0.0218639043958231,1.2620111794030953,1.199833658463566,0.4017834434428047,0.3957358358180182,0.1640447437602774,0.07999308734040662,,0.2787593366143144,0.28868173834234967,0.4052126194034209,0.44199673668777956,0.045167946206939924,0.028148140389832134,0.09360893199409284,0.09544183415901214,0.4716330202886766,0.3789274435729384
18088.0,4.646606441974815,3.43748962049741,0.7029040404518162,8.173864774338776,8.32706489506047,0.9424075450269493,0.8613863443206302,0.9974648708788294,0.9594711760218273,0.2882637587955295,4.82706200175342,4.392556211900962,0.9516141242099327,1.3019691372130708,0.21294069025209433,0.20924967112506115,0.1653539595923626,3.327681304117072,3.877335556665606,0.9640744656133189,0.8748898777716834,0.04490610304052288,0.044644259874105835,0.03888371021293089,3.936689836785556,3.7213701582929493,1.0866494587204647,0.9111035238567731,3.9547966598281006,1.9784953371368204,0.36196291494745547,5.850689452459905,5.936313942757716,0.9306840603478085,0.8649464418644548,1.0244719377809357,0.7487547871207128,0.1446683494454162,2.0449698123444193,1.9909556785402063,0.9668977064328983,0.878449975315508,0.2151135037736322,0.21089879831376498,0.09229971616200762,1.1900744367373988,1.1577272235195553,0.9477476913426863,0.8830532649069996,0.043073200875603575,0.04333504404202062,0.024744179226410572,0.9793580478362844,0.9424075450269493,0.9551742217537573,0.8848333136789119,2.2644622590276935,0.8489260029172441,0.17478031358337615,6.269605324765976,4.847685730292122,0.7434146408049759,0.726351009810098,0.8343792774185237,0.41754446302221637,0.06271143835688178,1.465361065996798,1.369486804468337,0.7785850948423985,0.9757979502924599,0.21432797427438105,0.15906972359835356,0.04281135770918654,0.4485151772523932,0.4522590497724333,0.7451946895768882,0.7839252411581354,0.044120573541271746,0.04385873037485471,,0.2647002976166135,0.2606945819301564,0.7732449485266616,0.7803651436143109,0.8265222256066292,0.314654641412026,0.06821014485163969,5.328779123537723,6.599642944553834,0.3840862387110777,0.39489745292576006,0.43626382562241706,0.17190003875278864,0.0218639043958231,1.2632385856318236,1.1982378238727152,0.40256897294205585,0.3958667574012267,0.1640447437602774,0.08025493050682367,,0.2769792878424021,0.2885508167591411,0.40560538415304637,0.4422585798541966,0.045167946206939924,0.028148140389832134,0.09360893199409284,0.09570367732542918,0.4701148146831814,0.3785346788233128
18127.0,4.6580380821226886,3.4542614069610207,0.7097323910081982,8.173864774338776,8.32706489506047,0.9346891700846113,0.8508447285587126,0.9950866422522281,0.9599161882148054,0.2849195606740681,4.817563578039169,4.409327998364573,0.939292459676103,1.3059742469498736,0.21341843284087453,0.2098583352970499,0.16541942038396684,3.340586657713436,3.8866808127181454,0.9662995265782093,0.8689515516012574,0.04497156383212713,0.044709720665710086,0.03894917100453514,3.941738138570025,3.7271553168016642,1.0888745196853553,0.9115485360497512,3.95984496161257,1.9725570109663941,0.3606606087643234,5.855737754244375,5.966282927348957,0.932909121312699,0.859008115694029,1.01853361161051,0.7382131713587952,0.1449956534034375,2.0454148245373975,1.9885774499136049,0.9591793314905601,0.8806750362803983,0.2155912463624124,0.20768552177551203,0.09262702012002892,1.1922994977022892,1.1454055589857255,0.9400293164003481,0.88527832587189,0.04313866166720783,0.04340050483362488,0.024809640018014827,0.9798030600292627,0.9510159443552438,0.9446326059918398,0.8970018105510309,2.2638640791730045,0.8447677255187305,0.17458393120856333,6.261886949823637,4.851690840028924,0.7293129274992336,0.7140293452762682,0.8348242896115019,0.4186768135270392,0.06277689914848604,1.4612027885982846,1.3653285270698234,0.7726467686719727,0.9716396728939463,0.2115074624857537,0.1591351843899578,0.04287681850079079,0.4492547630075905,0.45412407638350033,0.7474197505417786,0.779766963759622,0.044186034332876004,0.043662348000041915,0.01328854069566493,0.26352891301669,0.2610414029357281,0.7673066223562357,0.7843702533511135,0.8205838994362034,0.31730519752234404,0.06827560564324393,5.334564282046438,6.599044764699144,0.38443305971664943,0.39754800903607823,0.437867009067067,0.17222734271080997,0.021929365187427354,1.2636835978248016,1.1922994977022892,0.40291579394762755,0.39699910790604953,0.16437204771829866,0.08032039129842793,,0.27923707920309465,0.2890285593479213,0.4059522051586181,0.44299816560939387,0.045233406998544175,0.028213601181436388,0.09367439278569709,0.0955072949506164,0.47276537079349945,0.38131615651683937
18166.0,4.665679873234171,3.4611663413482585,0.7120340358039441,8.218548142882604,8.384514940331107,0.936990814880357,0.8641330013093541,1.0019915766394656,0.9639978817824635,0.28781874660255147,4.836928853829793,4.421573079067546,0.9561408299705689,1.3036726021541278,0.21262659964232478,0.20893558051529165,0.16561580275877963,3.3439314945568492,3.887202408741979,0.9668211226020428,0.8776365347604073,0.04490610304052288,0.04490610304052288,0.03888371021293089,3.947599880909596,3.7411804462765508,1.091176164481101,0.907466842482093,3.969266801495965,1.9837588996217015,0.36177974592089446,5.867982834947349,5.969627764192371,0.9352107661084447,0.8676930988531788,1.0208352564062557,0.7451181057460328,0.14493019261183326,2.0576599052403717,2.0036457714361586,0.9614809762863059,0.8875799706676358,0.21479941316386264,0.20689368857696228,0.09282340249484171,1.1992044320895268,1.1558705909167877,0.9586577354667265,0.8829766810761441,0.043073200875603575,0.043073200875603575,0.02448233605999353,0.9821047048250083,0.9550976379229019,0.9515375403790773,0.8911400682114603,2.2626056264249255,0.8534527086778803,0.17504215674979315,6.2797785121657705,4.868539210323391,0.7397779594302958,0.716330990072014,0.8371259344072477,0.41940318593398473,0.06271143835688178,1.461724384622118,1.3711902694093938,0.7703451238762269,0.973941317689692,0.21401388366461152,0.1593315667647706,0.04254951454276949,0.4501120569977445,0.4533322431849506,0.7497213953375244,0.7856287060991924,0.044120573541271746,0.043596887208437664,,0.264124363840427,0.258469520965266,0.7777716542872979,0.7884519469187716,0.8228855442319492,0.3148642371350905,0.06847198801805673,5.3450293139775,6.613376229497453,0.38667763772909014,0.3984053030262322,0.43681333270210015,0.17242372508562273,0.0218639043958231,1.2613819530290558,1.2009844808614392,0.40225488233228635,0.3978564018962036,0.16430658692669442,0.08025493050682367,,0.2764033540662155,0.28836764773258006,0.40746410706481473,0.4419444892444271,0.045167946206939924,0.02840998355624918,0.0933470888276758,0.09544183415901214,0.4724443705347767,0.37887519612958587
18205.0,4.671910043935864,3.4727366583656885,0.7228674960971289,8.193014789428988,8.35898158687749,0.9396608880382256,0.8621997848757309,0.9964982626620178,0.9648879061684197,0.2888396925717161,4.844939073303398,4.4214199114058355,0.9442641776297173,1.310945964903488,0.21338570244507243,0.20969468331803925,0.16561580275877963,3.34838161648663,3.8980358690351635,0.9631078573965074,0.8739232695548718,0.04490610304052288,0.04490610304052288,0.03914555337934793,3.956653292430868,3.743850519434419,1.090286140095145,0.9119169644118739,3.985440408104887,1.991032262371062,0.36266977030685066,5.86960971605755,5.985801370801292,0.9378808392663133,0.8749664616025389,1.028108619155616,0.7541715172673051,0.14493019261183326,2.058549929626328,2.0080958933659394,0.9705343878075784,0.882086656690188,0.21555851596661027,0.20969468331803925,0.09282340249484171,1.1990512644278157,1.1613639048942355,0.9559876623088581,0.8838667054621003,0.04281135770918654,0.043073200875603575,0.024744179226410572,0.9865548267547892,0.9559876623088581,0.9588109031284375,0.8920300925974166,2.272395894670443,0.8497394434723446,0.17504215674979315,6.300985929767007,4.862002704298276,0.7424480325881643,0.7207811120017947,0.8397960075651161,0.41990044557031536,0.06244959519046474,1.4643944577799863,1.3703002450234378,0.777618486625587,0.9829947292109646,0.21312385927865538,0.15959340993118765,0.04281135770918654,0.4513948461333262,0.4548768754869493,0.7506114197234806,0.7911220200766402,0.04438241670768879,0.04385873037485471,0.013223079904060677,0.2651453098095916,0.261008672539926,0.778661678673254,0.7875619225328155,0.8255556173898176,0.31931435906487127,0.06847198801805673,5.347699387135368,6.636363695870601,0.3864422212591766,0.39638983778440634,0.4405307785256368,0.17242372508562273,0.0218639043958231,1.2622719774150117,1.2100378923827113,0.4049249554901548,0.39887734786536827,0.16430658692669442,0.08025493050682367,,0.2792043488072925,0.28734670176341537,0.40631223951244155,0.4450073271519211,0.045167946206939924,0.028148140389832134,0.09360893199409284,0.09544183415901214,0.4734653165039414,0.37976522051554207
18244.0,4.673505878526715,3.4771557337761188,0.7099166051892596,8.221739812064305,8.38770660951281,0.9394766738571643,0.8637956194665819,1.0080375331600975,0.9664837407592707,0.2905870109478263,4.844754859122338,4.437562471495406,0.9522433505839722,1.3189251378577427,0.21335297204927028,0.21144200169414942,0.16555034196717536,3.349977451077481,3.9095751395332434,0.9710870303507624,0.883682491281039,0.04510248541533564,0.04457879908250155,0.038818249421326605,3.9618092245655436,3.7582130307520787,1.0954420722298206,0.9135127990027249,3.983476145151913,1.9908480481900006,0.36454801026616934,5.891092422462858,5.979233818256827,0.9359165763133397,0.8783423449653021,1.0314845025183792,0.7575474006300684,0.14486473182022896,2.0573225233975996,1.9979682432776498,0.9657468840350254,0.8790792016895473,0.21374573679889583,0.20775098256711627,0.09249609853682038,1.2052503886101582,1.1583564498935948,0.9529802073082174,0.8872425888248636,0.04274589691758225,0.043007740083999296,0.02467871843480629,0.9845905638018155,0.9529802073082174,0.9621867864912008,0.901789314323584,2.2704316317174698,0.8513352780631958,0.17550038229102297,6.292207807049806,4.86537858766104,0.7440438671790153,0.7252001874122251,0.8396117933840548,0.42012955834093024,0.0626459775652775,1.4659902923708374,1.373676128386201,0.779214321216438,0.9845905638018155,0.21487117765476554,0.15926610597316632,0.04274589691758225,0.45083842940469,0.4521476452367752,0.7522072543143314,0.7991011930308951,0.04405511274966747,0.04379326958325042,,0.2651125794137895,0.2628869124992446,0.773874174900701,0.7927178546674911,0.8289315007525809,0.31789434464678235,0.0681446840600354,5.342911883362815,6.633356240869961,0.3866713340297915,0.398006234577308,0.4406289697130432,0.17262010746043552,0.02206028677063586,1.2638678120058628,1.2016902910663338,0.40719596019909904,0.3994992253856088,0.16424112613509015,0.08045131288163643,,0.2805589024337771,0.28909402013952556,0.40884508738780284,0.4453673615057445,0.04510248541533564,0.028344522764644893,0.09354347120248856,0.09537637336740785,0.47421811560739047,0.37999433328615695
18283.0,4.662933216245447,3.4836467024897284,0.7174507659505365,8.2121648045192,8.403664955421318,0.9470108346184412,0.8695497314559465,1.0074083067860578,0.9612512247937396,0.28839468037873806,4.847685730292122,4.434110004301789,0.9487908833903533,1.313692621892212,0.21294069025209433,0.21116064148018204,0.16561580275877963,3.3493482247034416,3.9107259619311163,0.9594711760218273,0.8912166520423159,0.04490610304052288,0.044644259874105835,0.03914555337934793,3.9700802420510657,3.744817127651231,1.0965928946276935,0.9146636214005976,3.9881870650936113,1.9973390169036103,0.36261752286349813,5.8741364218181875,5.9803846406547,0.9470108346184412,0.8812732161350874,1.026251986552848,0.756918174256029,0.1451920357782503,2.066636732930789,2.006239260763172,0.9686777552048106,0.8883934112227365,0.21320253341851136,0.20911874954185267,0.09282340249484171,1.2046211622361191,1.1641105618829592,0.9559110784780027,0.8883934112227365,0.043073200875603575,0.043073200875603575,0.024744179226410572,0.9875214349716008,0.9587343192975819,0.9569542705256697,0.8947767495861405,2.273362502887255,0.8542661492329809,0.17556584308262724,6.291272245352346,4.869352650878492,0.7469747383488006,0.7281310585820103,0.8443227133257524,0.4201100412933798,0.06271143835688178,1.471744404360202,1.3730469020121616,0.7821451923862232,0.9857413861996884,0.2144588958575896,0.15959340993118765,0.04281135770918654,0.45207527479621784,0.4552173927932224,0.7533580767122044,0.793868677065364,0.044120573541271746,0.04385873037485471,,0.2666112679717344,0.2587836115750356,0.7768050460704863,0.7984719666568558,0.8283022743785415,0.32117308197663963,0.06847198801805673,5.357872574535163,6.625913154731695,0.38817002258773636,0.40128497190716517,0.4417348935213625,0.17294741141845682,0.0218639043958231,1.2650186344037357,1.2046211622361191,0.4030926592748899,0.4002123844443025,0.16456843009311145,0.08051677367324071,,0.2768483662591936,0.28868173834234967,0.40955824644649663,0.44409148201911586,0.045167946206939924,0.02840998355624918,0.0933470888276758,0.09544183415901214,0.4763714120813779,0.37971297307218943
18322.0,4.661935561509285,3.464542224711022,0.7090265808033034,8.208973135337498,8.362173256059194,0.9485300853784366,0.8629055950806257,0.9926007832754209,0.9673737651452268,0.2899588297282872,4.8512913651474525,4.421388864886485,0.9449699878346121,1.3116517751083827,0.21424299643522643,0.21055197730819325,0.16555034196717536,3.3473073779196127,3.901564920059638,0.9655937163733144,0.8746290797597666,0.044840642248918594,0.044840642248918594,0.038818249421326605,3.966259346495325,3.752719716774631,1.086388660708548,0.9108427258448564,3.982586120765957,1.9917380725759566,0.3640507506298387,5.870621861585867,5.966926644515152,0.9368066006992957,0.8728490309878543,1.017827801405615,0.7502740378807083,0.14538841815306305,2.052872401467819,2.000638316435518,0.9666369084209815,0.8827924668950828,0.21272479082973117,0.21042105572498476,0.09275794170323742,1.20258031545229,1.1556863767357264,0.9584735212856652,0.8827924668950828,0.043007740083999296,0.043007740083999296,0.02441687526838925,0.9837005394158593,0.9566934725137528,0.9531333749699282,0.8881326132108198,2.279485043238742,0.8603886895844681,0.17576222545744002,6.2785511059370425,4.869091852866576,0.7449338915649715,0.7296503093420059,0.840501817770011,0.4212814258933034,0.0626459775652775,1.4668803167567934,1.3773893935917365,0.7801043456023942,0.9854805881877716,0.2157612020407217,0.1597897923060004,0.043007740083999296,0.4503411697683594,0.45290674803952286,0.7594806170636916,0.791827830281535,0.04431695591608451,0.04379326958325042,0.013157619112456394,0.2642225550278334,0.2619968881132885,0.7747641992866572,0.7964311198730267,0.8262614275947124,0.31904621219915563,0.06840652722645245,5.3494483893879305,6.622829115900199,0.38999601510370263,0.3969852886081433,0.44151899409899936,0.1731437937932696,0.021798443604218818,1.2693611259833109,1.20258031545229,0.4045258870412306,0.3999964850219393,0.16450296930150718,0.08045131288163643,,0.2797997996310295,0.28833491733677796,0.4096041901905505,0.4447391802862054,0.04510248541533564,0.028344522764644893,0.09328162803607151,0.09537637336740785,0.4739826991374769,0.38266440644402544
18361.0,4.675730939491606,3.484720941056746,0.7103616173822376,8.234506488791114,8.374939932786,0.9417017348220547,0.8542971957523314,0.9985391094458469,0.9733120913156527,0.28941562634790274,4.860483453538281,4.43874434041263,0.9463050244135462,1.319370150050721,0.21547984182675428,0.21013969551101733,0.16561580275877963,3.355762609586196,3.9054168621347296,0.9651487041803364,0.8805674059301924,0.04490610304052288,0.044644259874105835,0.03914555337934793,3.9640342855304347,3.7622181404888817,1.0877236972874824,0.9121777624237906,3.989261303660628,1.9984132554706278,0.3640312335822884,5.889757385883925,5.972558635362157,0.9363615885063177,0.8724040187948762,1.0319295147113572,0.7579924128230465,0.1451920357782503,2.060590776410157,2.0083566913778563,0.9661918962280034,0.8795242138825254,0.21422347938767605,0.2100087739278088,0.09308524566125875,1.203915352031224,1.1570214133146606,0.9516451707292832,0.8922908906093334,0.04281135770918654,0.043073200875603575,0.024744179226410572,0.9914189143581975,0.9516451707292832,0.9562484603207748,0.8940709393812456,2.2826001285895887,0.8599436773914901,0.17556584308262724,6.2941265326912745,4.876073371084669,0.7381055410085893,0.7292052971490277,0.8418368543489452,0.4219165167617957,0.06271143835688178,1.4664353045638157,1.3787244301706707,0.7796593334094161,0.9804322864033019,0.21356887147163345,0.15985525309760468,0.04281135770918654,0.44861967213909826,0.45327999574159805,0.7608156536426258,0.7931628668604693,0.044120573541271746,0.04385873037485471,0.013223079904060677,0.2654594004193612,0.2615846063161125,0.7760992358655914,0.7896027693166446,0.829376512945559,0.3225867926954299,0.06847198801805673,5.3497402339191975,6.61808714943915,0.38971465488973517,0.3987458203325053,0.441499477051449,0.17373294091770797,0.0218639043958231,1.2561494370635247,1.19753201366782,0.40489913474330574,0.4013642519966757,0.1648302732595285,0.08077861683965776,,0.27938751783385357,0.28930991956188873,0.4097155947262086,0.44636879042735883,0.045167946206939924,0.02840998355624918,0.09360893199409284,0.09544183415901214,0.4756123092786303,0.38034115429172866
18400.0,4.675285927298628,3.4824958800918555,0.7099166051892596,8.221739812064305,8.38770660951281,0.9458600122205683,0.8620155706946696,0.9998741460247811,0.9647036919873584,0.2908488541142433,4.864641730936794,4.428355892312423,0.9440799634486559,1.314321848266251,0.21335297204927028,0.2096619529222371,0.1658121851335924,3.3570976461651307,3.9095751395332434,0.9647036919873584,0.8819024425091266,0.044840642248918594,0.04457879908250155,0.038818249421326605,3.9724895171970176,3.7582130307520787,1.0936620234579082,0.9117327502308126,3.9969796786029663,1.9961881945057374,0.36559538293183746,5.879368937783718,5.961433330537704,0.9348733842656727,0.8719590066018981,1.0314845025183792,0.7447807239032604,0.14538841815306305,2.051982377081863,1.999748292049562,0.9721302223984294,0.883682491281039,0.21361481521568731,0.2095310313390286,0.09275794170323742,1.2052503886101582,1.1629597394850864,0.9593635456716214,0.890065829644443,0.043007740083999296,0.04326958325041634,0.02467871843480629,0.9845905638018155,0.9575834968997091,0.9575834968997091,0.9000092655516716,2.278595018852786,0.8612787139704243,0.17602406862385706,6.2730577919595945,4.868201828480619,0.7376605288156113,0.7287602849560497,0.8413918421559672,0.42321882294492774,0.0626459775652775,1.4659902923708374,1.3764993692057805,0.779214321216438,0.9799872742103239,0.21487117765476554,0.1603134786388345,0.04274589691758225,0.4487965374663606,0.45471322350793864,0.7539873030862438,0.7991011930308951,0.04405511274966747,0.04379326958325042,0.013157619112456394,0.2649816578305809,0.26110686372733233,0.767490836537297,0.7944979034394035,0.8335347903440726,0.31867987414603355,0.0686683703928695,5.344998267458149,6.611995655607014,0.3892369123009549,0.40044089126526294,0.439372607273965,0.1736674801261037,0.021798443604218818,1.2638678120058628,1.2080736294297378,0.40593959776002075,0.3973264118640708,0.1647648124679242,0.08071315604805347,,0.2772606480563695,0.28909402013952556,0.40936877372063696,0.4460219694217872,0.04510248541533564,0.028344522764644893,0.09354347120248856,0.0956382165338249,0.474872723523433,0.380518019618991
18439.0,4.668242316041834,3.484352512694623,0.715333335335852,8.22812315042771,8.381323271149405,0.9448934040037567,0.8656522520693497,1.0035108273994613,0.9701204221339507,0.2895792783269134,4.8601150251761585,4.430212524915191,0.9431133552318443,1.3062350449617903,0.21386344503385263,0.21017242590681945,0.16620494988321796,3.3681608579508806,3.906828482544519,0.9601769862267222,0.8773757367484905,0.04497156383212713,0.044709720665710086,0.03894917100453514,3.970786052255961,3.759026471307179,1.0909153664691842,0.9089860932420886,3.993496164889997,2.0016049246523298,0.3663676990828369,5.871282134479257,5.970716493551542,0.934949968096528,0.8692123496131742,1.0269577967577428,0.7548007436413445,0.1455193397362716,2.052795817636963,1.9987816838327503,0.9630002270463014,0.8855391238838067,0.21412528820026966,0.21195247467873174,0.09288886328644597,1.2042837803933468,1.1520496953610464,0.9484535015475812,0.874552495928911,0.04313866166720783,0.04340050483362488,0.024809640018014827,0.9754605684496876,0.9431133552318443,0.9594401295024768,0.89904265733486,2.279408459407887,0.8503686698463842,0.17641683337348266,6.284857860469591,4.8718385098553,0.7366939205987997,0.7196302896039218,0.8450285235306472,0.42003827680247696,0.06303874231490307,1.459683537838289,1.377312809760881,0.7746876154558018,0.9900072939484079,0.21525072905613934,0.16018255705562598,0.04313866166720783,0.44930701045094296,0.45318180455419166,0.7558439356890116,0.7945744872702589,0.044186034332876004,0.04392419116645896,0.01328854069566493,0.2675340227534927,0.2597063663567939,0.7693474691400648,0.7945744872702589,0.8226247462200325,0.32123223906894527,0.06879929197607802,5.3412084184217585,6.615632336981694,0.39000922845195435,0.4027314130217575,0.4427105016961278,0.1743220880421463,0.022191208353844395,1.261121155017139,1.2053269724410138,0.40671191391102024,0.40000969837019107,0.16489573405113275,0.08110592079767905,,0.2794202482296557,0.2896044931241079,0.40987924670521925,0.4456688447169168,0.045233406998544175,0.02847544434785343,0.09367439278569709,0.0955072949506164,0.47629964759047505,0.3811594141867819
18478.0,4.675884107153317,3.4919943038061065,0.7112516417681938,8.221739812064305,8.38770660951281,0.9471950487995024,0.8679538968650955,1.013975859330523,0.9742021157016089,0.28862379314935294,4.873096962603379,4.4406775568462535,0.9535783871629063,1.312096787301361,0.21277703827308364,0.21099698950117135,0.1658121851335924,3.3676392619270477,3.918336706523249,0.9642586797943802,0.8732940431808323,0.044840642248918594,0.04457879908250155,0.038818249421326605,3.980207892139356,3.7694915032382417,1.0949970600368424,0.9112877380378344,3.9993579072295686,2.005686618219988,0.36363216513336416,5.881747166410319,5.980875190159184,0.94541500002759,0.8778973327723241,1.0328195390973134,0.7571023884370904,0.14512657498664602,2.053317413660797,2.004643426172321,0.9716852102054513,0.8850175278599732,0.21508077337783005,0.2125151951066666,0.09301978486965447,1.2065854251890926,1.1561313889287044,0.9543152438871516,0.8914008662233772,0.043007740083999296,0.04326958325041634,0.02441687526838925,0.9795422620173457,0.950755146343327,0.9617417742982226,0.9041675429501852,2.285270201747457,0.8608337017774462,0.1762859117902741,6.297102941172565,4.857813380380413,0.7389955653945455,0.7283152727630716,0.8409468299629891,0.42342841866799225,0.0626459775652775,1.4573818930425433,1.3760543570128023,0.7851526473868639,0.9859256003807497,0.21264611668987515,0.16005163547241744,0.043007740083999296,0.44769691735733996,0.45044627060471887,0.7517622421213535,0.7922728424745131,0.04405511274966747,0.04379326958325042,0.013157619112456394,0.2663166944095152,0.2604000083679372,0.773429162707723,0.7876695528830215,0.8302665373315152,0.32027675389138477,0.06840652722645245,5.36309059970854,6.614373884233615,0.3889228216911854,0.3988704382164151,0.44301137895764564,0.1739293232925207,0.02206028677063586,1.2634227998128849,1.209408666008672,0.40397637996154745,0.40083426196454297,0.1647648124679242,0.08097499921447052,,0.27668471428018293,0.29042905671845975,0.41083473188277964,0.44583880039522605,0.04510248541533564,0.028606365931061938,0.09354347120248856,0.09537637336740785,0.4765224566617913,0.38098945850847254
18517.0,4.683710112445861,3.4962602115548256,0.7265041774718088,8.237698157972815,8.416431632148127,0.9496809077763095,0.8704397558419026,1.0019149928086102,0.9812912642699076,0.2893828959521006,4.8631224801767985,4.456666949274114,0.9542841973678011,1.3163626950500804,0.21379798424224836,0.2083269163433029,0.16607402830000945,3.368345072131943,3.9286796173119503,0.9685245875430997,0.8803831917491312,0.04510248541533565,0.04457879908250157,0.03881824942132662,3.9908571382514793,3.7719773622150483,1.0974829190136495,0.9183768866061333,3.9936803790710584,2.01173257474062,0.36643315987444114,5.879629735795635,5.971637564456849,0.9415175206409933,0.8676165150223232,1.027142010938804,0.7631483449577221,0.14538841815306305,2.057583321409516,2.01173257474062,0.9759511179541707,0.8857233380648681,0.21405982740866542,0.2118870138871275,0.09301978486965448,1.2072912353939875,1.1632205374970033,0.9532410053201341,0.8857233380648681,0.042745896917582266,0.04300774008399931,0.024678718434806304,0.9884114593575569,0.9514609565482219,0.9596243436835381,0.8956667739720967,2.285976011952352,0.8587162711627617,0.17654775495669117,6.298545608101705,4.8766260136278525,0.7460847139628444,0.7308011317398788,0.8452127377117085,0.42201470794920204,0.06290782073169456,1.4779745750618951,1.3675535880347138,0.7812551680002671,0.9802480722222406,0.2135361410758313,0.16005163547241746,0.04300774008399931,0.4496343144089643,0.4528545005961704,0.7560281498700729,0.8011420398147242,0.04405511274966748,0.04379326958325044,0.01315761911245641,0.26364662125164673,0.2614209543371019,0.7858584575917587,0.7993619910428119,0.8291922987644977,0.3201722590046798,0.06866837039286951,5.341392632602821,6.626803179117651,0.39072929715960125,0.3977185706640419,0.4414667466556469,0.1741911664589378,0.021798443604218832,1.2659086587896922,1.2055111866220751,0.4077718939752856,0.4044207862048711,0.16476481246792427,0.08097499921447053,,0.2794857090212599,0.28762806197738283,0.4114629131023188,0.4464669816147652,0.0453643285817527,0.02860636593106195,0.09354347120248857,0.09537637336740787,0.4780142355707831,0.3832667669167155
